account_id,campaign,ad_pack,impressions,clicks,cost,views,install,orders,revenue,link_clicks,conversions,conversion_value,engagements,date,channel,request_id,updated_at
801741844309660,[IOS]남성/여성_2501,[iOS]대한민국_남2441_앱설치최대화_3월,70616,421,691183,6651.0,65.0,15.0,198218.0,0.0,0.0,0.0,0.0,2025-04-22,meta||[IOS]남성/여성_2501(120214732516700229)||[iOS]대한민국_남2441_앱설치최대화_3월(120217903695930229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_남2441_0422_인연큐레이션테스트,731,1,1147,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-22,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_남2441_0422_인연큐레이션테스트(120223119637380229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_여2039_0422_인연큐레이션테스트,650,2,2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-22,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_여2039_0422_인연큐레이션테스트(120223118133340229,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,닥터디퍼런트 키워드: 동적 광고그룹,656,11,4065,0.0,32.32,0.0,0.0,11.0,0.0,0.0,0.0,2025-04-23,google||1_닥터디퍼런트 키워드(14827975189)||닥터디퍼런트 키워드: 동적 광고그룹(143561546287,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,자상호,24,2,972,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2025-04-23,google||1_닥터디퍼런트 키워드(14827975189)||자상호(145758727330,333,2025-05-23 13:32:45.042786
566-352-3778,디멘드젠_영상_250122,닥터디퍼런트 소재,22693,320,347578,3263.0,1092.88,0.0,0.0,320.0,6.44,460044.86,0.0,2025-04-23,google||디멘드젠_영상_250122(22155808690)||닥터디퍼런트 소재(176859033827,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0422_인연큐레이션테스트 - 사본,17084,153,47528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0422_인연큐레이션테스트 - 사본(120223121279780229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0423_신규소재테스트,2977,8,13910,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0423_신규소재테스트(120223261620700229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0422_인연큐레이션테스트,27808,175,47386,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0422_인연큐레이션테스트(120223119739160229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0423_신규소재테스트,4628,13,15869,136.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0423_신규소재테스트(120223262909880229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]tCPA_3월,[iOS]대한민국2039_여성_tCPA,76467,613,807104,5383.0,70.0,8.0,144315.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]tCPA_3월(120219231763360229)||[iOS]대한민국2039_여성_tCPA(120219231763440229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]tCPA_지역타게팅_3월,[iOS]인천2439_남여_앱설치,13112,112,159654,1334.0,12.0,5.0,55312.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229)||[iOS]인천2439_남여_앱설치(120221417378720229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2501,[iOS]대한민국_남2441_앱설치최대화_3월,53035,319,577285,4863.0,45.0,16.0,180895.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]남성/여성_2501(120214732516700229)||[iOS]대한민국_남2441_앱설치최대화_3월(120217903695930229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_남2441_0422_인연큐레이션테스트,21381,109,56367,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_남2441_0422_인연큐레이션테스트(120223119637380229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_남2441_0423_신규소재테스트,3151,18,12686,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_남2441_0423_신규소재테스트(120223259135250229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_여2039_0422_인연큐레이션테스트,22796,93,54114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_여2039_0422_인연큐레이션테스트(120223118133340229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_여2039_0423_신규소재테스트,3826,20,15219,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_여2039_0423_신규소재테스트(120223261286670229,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,닥터디퍼런트 키워드: 동적 광고그룹,642,4,704,0.0,15.12,0.0,0.0,4.0,0.0,0.0,0.0,2025-04-24,google||1_닥터디퍼런트 키워드(14827975189)||닥터디퍼런트 키워드: 동적 광고그룹(143561546287,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,자상호,28,1,494,0.0,6.07,0.0,0.0,1.0,0.0,0.0,0.0,2025-04-24,google||1_닥터디퍼런트 키워드(14827975189)||자상호(145758727330,333,2025-05-23 13:32:45.042786
566-352-3778,디멘드젠_영상_250122,닥터디퍼런트 소재,19383,243,345304,2514.0,1184.56,0.0,0.0,243.0,6.19,501421.65,0.0,2025-04-24,google||디멘드젠_영상_250122(22155808690)||닥터디퍼런트 소재(176859033827,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,닥터디퍼런트 키워드: 동적 광고그룹,784,6,1372,0.0,18.95,0.0,0.0,6.0,0.0,0.0,0.0,2025-04-25,google||1_닥터디퍼런트 키워드(14827975189)||닥터디퍼런트 키워드: 동적 광고그룹(143561546287,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,자상호,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-25,google||1_닥터디퍼런트 키워드(14827975189)||자상호(145758727330,333,2025-05-23 13:32:45.042786
566-352-3778,디멘드젠_영상_250122,닥터디퍼런트 소재,19783,259,342093,2497.0,836.06,0.0,0.0,259.0,1.5,71166.74,0.0,2025-04-25,google||디멘드젠_영상_250122(22155808690)||닥터디퍼런트 소재(176859033827,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,닥터디퍼런트 키워드: 동적 광고그룹,547,9,3780,0.0,35.53,0.0,0.0,9.0,0.0,0.0,0.0,2025-04-26,google||1_닥터디퍼런트 키워드(14827975189)||닥터디퍼런트 키워드: 동적 광고그룹(143561546287,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,자상호,23,1,500,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2025-04-26,google||1_닥터디퍼런트 키워드(14827975189)||자상호(145758727330,333,2025-05-23 13:32:45.042786
566-352-3778,디멘드젠_영상_250122,닥터디퍼런트 소재,25081,286,337505,3157.0,1022.64,0.0,0.0,286.0,4.63,348763.35,0.0,2025-04-26,google||디멘드젠_영상_250122(22155808690)||닥터디퍼런트 소재(176859033827,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,닥터디퍼런트 키워드: 동적 광고그룹,676,3,705,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,2025-04-27,google||1_닥터디퍼런트 키워드(14827975189)||닥터디퍼런트 키워드: 동적 광고그룹(143561546287,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,자상호,25,1,422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025-04-27,google||1_닥터디퍼런트 키워드(14827975189)||자상호(145758727330,333,2025-05-23 13:32:45.042786
566-352-3778,디멘드젠_영상_250122,닥터디퍼런트 소재,26378,386,335111,3765.0,1509.29,0.0,0.0,386.0,8.56,653683.69,0.0,2025-04-27,google||디멘드젠_영상_250122(22155808690)||닥터디퍼런트 소재(176859033827,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,닥터디퍼런트 키워드: 동적 광고그룹,721,15,5391,0.0,107.6,0.0,0.0,15.0,1.0,69800.0,0.0,2025-04-28,google||1_닥터디퍼런트 키워드(14827975189)||닥터디퍼런트 키워드: 동적 광고그룹(143561546287,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,자상호,33,3,1479,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2025-04-28,google||1_닥터디퍼런트 키워드(14827975189)||자상호(145758727330,333,2025-05-23 13:32:45.042786
566-352-3778,디멘드젠_영상_250122,닥터디퍼런트 소재,24429,355,329072,3865.0,1350.88,0.0,0.0,355.0,15.65,983981.26,0.0,2025-04-28,google||디멘드젠_영상_250122(22155808690)||닥터디퍼런트 소재(176859033827,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0422_인연큐레이션테스트 - 사본,4263,60,17952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0422_인연큐레이션테스트 - 사본(120223121279780229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0423_신규소재테스트,18491,97,197641,1179.0,24.0,2.0,25000.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0423_신규소재테스트(120223457300030229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0423_윈소재신규테스트,21079,203,218773,1437.0,39.0,6.0,137400.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0423_윈소재신규테스트(120223261620700229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0422_인연큐레이션테스트,5881,61,14125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0422_인연큐레이션테스트(120223119739160229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0423_신규소재테스트,27972,84,206834,1635.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0423_신규소재테스트(120223457022330229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0423_윈소재신규테스트,16454,93,148233,2349.0,15.0,1.0,38000.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0423_윈소재신규테스트(120223262909880229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]tCPA_3월,[iOS]대한민국2039_여성_tCPA,70698,629,713236,5021.0,80.0,6.0,49015.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]tCPA_3월(120219231763360229)||[iOS]대한민국2039_여성_tCPA(120219231763440229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]tCPA_지역타게팅_3월,[iOS]인천2439_남여_앱설치,10237,119,113253,1144.0,15.0,7.0,71081.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229)||[iOS]인천2439_남여_앱설치(120221417378720229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2501,[iOS]대한민국_남2441_앱설치최대화_3월,38623,257,376578,3509.0,38.0,14.0,261618.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_2501(120214732516700229)||[iOS]대한민국_남2441_앱설치최대화_3월(120217903695930229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_250428_신규소재테스트,[IOS]대한민국_남2441_0423_신규소재테스트 - 사본,4556,55,11186,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_250428_신규소재테스트(120223927504320229)||[IOS]대한민국_남2441_0423_신규소재테스트 - 사본(120223927504310229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_250428_신규소재테스트,[IOS]대한민국_여2039_0423_신규소재테스트 - 사본,9140,62,12313,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_250428_신규소재테스트(120223927504320229)||[IOS]대한민국_여2039_0423_신규소재테스트 - 사본(120223927504510229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,[IOS]대한민국_남2441_0423_신규소재테스트,1702,16,21074,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229)||[IOS]대한민국_남2441_0423_신규소재테스트(120223965612700229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,[IOS]대한민국_여2039_0423_신규소재테스트,1629,17,20943,101.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229)||[IOS]대한민국_여2039_0423_신규소재테스트(120223965612940229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_신규소재테스트,[IOS]대한민국_남2441_0423_신규소재테스트 - 사본,561,1,5103,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_2504_신규소재테스트(120223450236530229)||[IOS]대한민국_남2441_0423_신규소재테스트 - 사본(120223450286900229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_신규소재테스트,[IOS]대한민국_여2039_0423_신규소재테스트 - 사본,681,1,7404,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_2504_신규소재테스트(120223450236530229)||[IOS]대한민국_여2039_0423_신규소재테스트 - 사본(120223450286890229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_남2441_0422_인연큐레이션테스트,3309,41,16453,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_남2441_0422_인연큐레이션테스트(120223119637380229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_여2039_0422_인연큐레이션테스트,4386,36,17467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-28,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_여2039_0422_인연큐레이션테스트(120223118133340229,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,닥터디퍼런트 키워드: 동적 광고그룹,829,2,817,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,2025-04-29,google||1_닥터디퍼런트 키워드(14827975189)||닥터디퍼런트 키워드: 동적 광고그룹(143561546287,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,자상호,21,1,477,0.0,58.0,0.0,0.0,1.0,1.0,63000.0,0.0,2025-04-29,google||1_닥터디퍼런트 키워드(14827975189)||자상호(145758727330,333,2025-05-23 13:32:45.042786
566-352-3778,디멘드젠_영상_250122,닥터디퍼런트 소재,22847,327,322801,3234.0,1067.13,0.0,0.0,327.0,8.63,663178.93,0.0,2025-04-29,google||디멘드젠_영상_250122(22155808690)||닥터디퍼런트 소재(176859033827,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0422_인연큐레이션테스트 - 사본,22696,225,56281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0422_인연큐레이션테스트 - 사본(120223121279780229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0423_신규소재테스트,31952,106,279857,1670.0,26.0,2.0,54000.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0423_신규소재테스트(120223457300030229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0423_윈소재신규테스트,6333,62,84505,727.0,13.0,2.0,64500.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0423_윈소재신규테스트(120223261620700229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0422_인연큐레이션테스트,39211,233,55004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0422_인연큐레이션테스트(120223119739160229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0423_신규소재테스트,48721,122,297094,572.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0423_신규소재테스트(120223457022330229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0423_윈소재신규테스트,8222,32,76656,1890.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0423_윈소재신규테스트(120223262909880229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]tCPA_3월,[iOS]대한민국2039_여성_tCPA,53757,444,520407,3901.0,38.0,13.0,131860.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]tCPA_3월(120219231763360229)||[iOS]대한민국2039_여성_tCPA(120219231763440229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]tCPA_지역타게팅_3월,[iOS]인천2439_남여_앱설치,10847,87,115871,1018.0,13.0,9.0,193628.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229)||[iOS]인천2439_남여_앱설치(120221417378720229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2501,[iOS]대한민국_남2441_앱설치최대화_3월,18174,134,172492,1758.0,19.0,6.0,116808.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]남성/여성_2501(120214732516700229)||[iOS]대한민국_남2441_앱설치최대화_3월(120217903695930229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,[IOS]대한민국_남2441_0423_신규소재테스트,46374,248,386339,704.0,48.0,4.0,100400.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229)||[IOS]대한민국_남2441_0423_신규소재테스트(120223965612700229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,[IOS]대한민국_여2039_0423_신규소재테스트,10861,29,52171,545.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229)||[IOS]대한민국_여2039_0423_신규소재테스트(120223965612940229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_남2441_0422_인연큐레이션테스트,23298,99,57616,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_남2441_0422_인연큐레이션테스트(120223119637380229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2504_인연큐레이션_신규소재,[IOS]대한민국_여2039_0422_인연큐레이션테스트,24171,93,53167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-29,meta||[IOS]남성/여성_2504_인연큐레이션_신규소재(120223118133330229)||[IOS]대한민국_여2039_0422_인연큐레이션테스트(120223118133340229,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,닥터디퍼런트 키워드: 동적 광고그룹,804,4,509,0.0,12.88,0.0,0.0,4.0,0.0,0.0,0.0,2025-04-30,google||1_닥터디퍼런트 키워드(14827975189)||닥터디퍼런트 키워드: 동적 광고그룹(143561546287,333,2025-05-23 13:32:45.042786
566-352-3778,1_닥터디퍼런트 키워드,자상호,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-30,google||1_닥터디퍼런트 키워드(14827975189)||자상호(145758727330,333,2025-05-23 13:32:45.042786
566-352-3778,디멘드젠_영상_250122,닥터디퍼런트 소재,23845,281,306449,2343.0,1189.8,0.0,0.0,281.0,12.59,913468.23,0.0,2025-04-30,google||디멘드젠_영상_250122(22155808690)||닥터디퍼런트 소재(176859033827,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0422_인연큐레이션테스트 - 사본,7564,69,20398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0422_인연큐레이션테스트 - 사본(120223121279780229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0423_신규소재테스트,29613,137,304772,2072.0,23.0,1.0,35000.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0423_신규소재테스트(120223457300030229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_남2441_0423_윈소재신규테스트,0,0,0,0.0,2.0,2.0,25800.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_남2441_0423_윈소재신규테스트(120223261620700229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0422_인연큐레이션테스트,26897,233,55725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0422_인연큐레이션테스트(120223119739160229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0423_신규소재테스트,18150,38,74935,0.0,2.0,1.0,7500.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0423_신규소재테스트(120223457022330229,333,2025-05-23 13:32:45.042786
801741844309660,[AOS]남성/여성_2504_인연큐레이션_신규소재,[AOS]대한민국_여2039_0423_윈소재신규테스트,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[AOS]남성/여성_2504_인연큐레이션_신규소재(120223119739150229)||[AOS]대한민국_여2039_0423_윈소재신규테스트(120223262909880229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]tCPA_3월,[iOS]대한민국2039_여성_tCPA,56705,560,635696,5526.0,61.0,3.0,35417.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]tCPA_3월(120219231763360229)||[iOS]대한민국2039_여성_tCPA(120219231763440229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]tCPA_지역타게팅_3월,[iOS]인천2439_남여_앱설치,8766,78,98536,931.0,12.0,6.0,89204.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]tCPA_지역타게팅_3월(120218197563370229)||[iOS]인천2439_남여_앱설치(120221417378720229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_2501,[iOS]대한민국_남2441_앱설치최대화_3월,9147,103,100200,927.0,11.0,7.0,88721.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]남성/여성_2501(120214732516700229)||[iOS]대한민국_남2441_앱설치최대화_3월(120217903695930229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,[IOS]대한민국_남2441_0423_신규소재테스트,50566,274,389294,802.0,49.0,4.0,85000.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229)||[IOS]대한민국_남2441_0423_신규소재테스트(120223965612700229,333,2025-05-23 13:32:45.042786
801741844309660,[IOS]남성/여성_250428_신규소재테스트_CTA영상,[IOS]대한민국_여2039_0423_신규소재테스트,7376,13,45656,469.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-30,meta||[IOS]남성/여성_250428_신규소재테스트_CTA영상(120223965612710229)||[IOS]대한민국_여2039_0423_신규소재테스트(120223965612940229,333,2025-05-23 13:32:45.042786
